m/z	id	match_form	mz_difference	name	pathway
253.0847	CE2061	M+HCOOK[1+]	0.0011		Linoleate metabolism
255.0038	C00053	M(C13)+2H[2+]	0.0017	3'-Phosphoadenylyl sulfate; 3'-Phosphoadenosine 5'-phosphosulfate; 3'-Phospho-5'-adenylyl sulfate; PAPS	Methionine and cysteine metabolism$Glycosphingolipid metabolism$Androgen and estrogen biosynthesis and metabolism$Keratan sulfate biosynthesis$Proteoglycan biosynthesis$Glycosphingolipid biosynthesis - ganglioseries$C21-steroid hormone biosynthesis and metabolism$Tyrosine metabolism$Xenobiotics metabolism
255.028	C05576	M+HCOOK[1+]	0.0015	3,4-Dihydroxyphenylethyleneglycol	Tyrosine metabolism
256.0808	C05548	M+HCOONa[1+]	0.0016	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate	Butanoate metabolism
256.0808	C05841	M[1+]	-0.0013	Nicotinate D-ribonucleoside	Vitamin B3 (nicotinate and nicotinamide) metabolism
256.1102	C05401	M(C13)+H[1+]	-0.0007	3-beta-D-Galactosyl-sn-glycerol; Galactosylglycerol	Galactose metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
258.1087	C00670	M[1+]	-0.0019	sn-glycero-3-Phosphocholine; Glycerophosphocholine	Glycerophospholipid metabolism
260.0516	C00140	M+K[1+]	-0.0011	N-Acetyl-D-glucosamine; N-Acetylchitosamine; 2-Acetamido-2-deoxy-D-glucose; GlcNAc	Galactose metabolism$Sialic acid metabolism$Hyaluronan Metabolism$N-Glycan Degradation$Aminosugars metabolism$Heparan sulfate degradation$Keratan sulfate degradation
260.0516	C00352	M+H[1+]	-0.0014	D-Glucosamine 6-phosphate; D-Glucosamine phosphate	Aminosugars metabolism$Hexose phosphorylation
260.0516	C00645	M+K[1+]	-0.0011	N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose	Aminosugars metabolism$Sialic acid metabolism
260.0516	C01132	M+K[1+]	-0.0011	N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose	Glycosphingolipid metabolism$Sialic acid metabolism$Chondroitin sulfate degradation$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - globoseries
260.0516	C05635	M+HCOONa[1+]	-0.0013	5-Hydroxyindoleacetate	Tryptophan metabolism
260.0516	C06377	M+H[1+]	-0.0014	D-Galactosamine 6-phosphate	
260.0516	C12214	M+H[1+]	-0.0014	Aminofructose 6-phosphate; Amino-D-fructose 6-phosphate	Pentose phosphate pathway
260.0516	C16596	M+HCOONa[1+]	-0.0013	5-Phenyl-1,3-oxazinane-2,4-dione	Drug metabolism - cytochrome P450
260.073	C00835	M+Na[1+]	-0.0025	Sepiapterin	
260.073	C03684	M+Na[1+]	-0.0025	6-Pyruvoyltetrahydropterin; 6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin; 6-Pyruvoyl-5,6,7,8-tetrahydropterin	Biopterin metabolism
261.0356	C00085	M+H[1+]	-0.0014	D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	Pentose phosphate pathway$Glycolysis and Gluconeogenesis$Aminosugars metabolism$Fructose and mannose metabolism$Hexose phosphorylation$Carbon fixation
261.0356	C00092	M+H[1+]	-0.0014	D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester	Phosphatidylinositol phosphate metabolism$Glycolysis and Gluconeogenesis$Hexose phosphorylation$Pentose phosphate pathway
261.0356	C00103	M+H[1+]	-0.0014	D-Glucose 1-phosphate; alpha-D-Glucose 1-phosphate; Cori ester; D-Glucose alpha-1-phosphate	Nucleotide Sugar Metabolism$Glycolysis and Gluconeogenesis$Galactose metabolism$Pyrimidine metabolism$Starch and Sucrose Metabolism
261.0356	C00275	M+H[1+]	-0.0014	D-Mannose 6-phosphate	Aminosugars metabolism$Hexose phosphorylation$Fructose and mannose metabolism
261.0356	C00446	M+H[1+]	-0.0014	alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate	Galactose metabolism
261.0356	C00636	M+H[1+]	-0.0014	D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate	Fructose and mannose metabolism
261.0356	C00668	M+H[1+]	-0.0014	alpha-D-Glucose 6-phosphate	Glycolysis and Gluconeogenesis
261.0356	C01094	M+H[1+]	-0.0014	D-Fructose 1-phosphate	Fructose and mannose metabolism
261.0356	C01097	M+H[1+]	-0.0014	D-Tagatose 6-phosphate	Galactose metabolism
261.0356	C01171	M+H[1+]	-0.0014	alpha-D-Hexose 1-phosphate	
261.0356	C01172	M+H[1+]	-0.0014	beta-D-Glucose 6-phosphate	Glycolysis and Gluconeogenesis$Pentose phosphate pathway
261.0356	C01177	M+H[1+]	-0.0014	Inositol 1-phosphate; myo-Inositol 1-phosphate; 1D-myo-Inositol 1-phosphate; D-myo-Inositol 1-phosphate; 1D-myo-Inositol 1-monophosphate	Phosphatidylinositol phosphate metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
261.0356	C02965	M+H[1+]	-0.0014	D-Hexose 6-phosphate	Hexose phosphorylation
261.0356	C02976	M+H[1+]	-0.0014	Fructose 1-phosphate	Fructose and mannose metabolism
261.0356	C03546	M+H[1+]	-0.0014	myo-Inositol 4-phosphate; D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-monophosphate; Inositol 4-phosphate	Phosphatidylinositol phosphate metabolism$Sialic acid metabolism
261.0356	C03735	M+H[1+]	-0.0014	alpha-D-Hexose 6-phosphate	
261.0356	C03862	M+H[1+]	-0.0014	Dolichyl phosphate D-mannose; Dolichyl D-mannosyl phosphate	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis$Phosphatidylinositol phosphate metabolism$N-Glycan biosynthesis
261.0356	C04006	M+H[1+]	-0.0014	1D-myo-Inositol 3-phosphate; D-myo-Inositol 3-phosphate; myo-Inositol 3-phosphate; Inositol 3-phosphate; 1D-myo-Inositol 3-monophosphate; D-myo-Inositol 3-monophosphate; myo-Inositol 3-monophosphate; Inositol 3-monophosphate; 1L-myo-Inositol 1-phosphate; L-myo-Inositol 1-phosphate	Phosphatidylinositol phosphate metabolism$Sialic acid metabolism
261.0356	C05345	M+H[1+]	-0.0014	beta-D-Fructose 6-phosphate	Glycolysis and Gluconeogenesis$Pentose phosphate pathway$Fructose and mannose metabolism
261.0356	CE3075	M+H[1+]	-0.0014	sorbitol 3-phosphate	Fructose and mannose metabolism
261.0637	C00780	M+HCOOK[1+]	0.0001	3-(2-Aminoethyl)-1H-indol-5-ol; Serotonin; 5-Hydroxytryptamine; Enteramine	Tryptophan metabolism
262.0244	C04188	M(C13)+H[1+]	0.0017	S-Methyl-5-thio-D-ribose 1-phosphate; S-Methyl-5-thio-alpha-D-ribose 1-phosphate; S-Methyl-5-thio-5-deoxy-D-ribose 1-phosphate	Arginine and Proline Metabolism
262.0244	C04582	M(C13)+H[1+]	0.0017	S-Methyl-5-thio-D-ribulose 1-phosphate	Methionine and cysteine metabolism$Arginine and Proline Metabolism
263.0127	C00491	M+Na[1+]	-0.0004	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	Methionine and cysteine metabolism
263.0127	C04188	M(S34)+H[1+]	-0.0024	S-Methyl-5-thio-D-ribose 1-phosphate; S-Methyl-5-thio-alpha-D-ribose 1-phosphate; S-Methyl-5-thio-5-deoxy-D-ribose 1-phosphate	Arginine and Proline Metabolism
263.0127	C04582	M(S34)+H[1+]	-0.0024	S-Methyl-5-thio-D-ribulose 1-phosphate	Methionine and cysteine metabolism$Arginine and Proline Metabolism
263.1136	C01262	M+Na[1+]	0.0021	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine	
264.0247	C01586	M+HCOOK[1+]	-0.0021	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	Urea cycle/amino group metabolism
264.0247	CE5536	M+HCOOK[1+]	-0.0021	adrenochrome	Tyrosine metabolism
264.0852	C00492	M+H+Na[2+]	0.0024	Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose	Galactose metabolism
264.0852	C01835	M+H+Na[2+]	0.0024	Maltotriose; Amylotriose	Starch and Sucrose Metabolism
264.0852	C05404	M+H+Na[2+]	0.0024	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose	Galactose metabolism
264.0852	C16586	M+HCOONa[1+]	0.001	2-Phenyl-1,3-propanediol monocarbamate	Drug metabolism - cytochrome P450
264.0852	strch2	M+H+Na[2+]	0.0024	starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})	Starch and Sucrose Metabolism
264.1063	C00272	M+Na[1+]	-0.0005	Tetrahydrobiopterin; 5,6,7,8-Tetrahydrobiopterin; 2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)-pteridinone	Tyrosine metabolism$Tryptophan metabolism$Biopterin metabolism
266.1712	C16660	M(Cl37)+H[1+]	-0.0007	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	Drug metabolism - cytochrome P450
266.1712	C16660	M(S34)+H[1+]	0.0007	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	Drug metabolism - cytochrome P450
267.0048	C01107	M+K[1+]	0.0021	(R)-5-Phosphomevalonate; (R)-5-Phosphomevaloonic acid; (R)-Mevalonic acid 5-phosphate	Squalene and cholesterol biosynthesis
268.0215	C00847	M+HCOOK[1+]	-0.0003	4-Pyridoxate; 4-Pyridoxic acid	Vitamin B6 (pyridoxine) metabolism
268.0215	C12215	M+HCOONa[1+]	0.0022	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate	Pentose phosphate pathway
269.0247	C01036	M+HCOONa[1+]	-0.0021	4-Maleylacetoacetate; 4-Maleylacetoacetic acid	Tyrosine metabolism
269.0247	C01061	M+HCOONa[1+]	-0.0021	4-Fumarylacetoacetate; 4-Fumarylacetoacetic acid; Fumarylacetoacetate	Tyrosine metabolism
269.0433	C00588	M+HCOOK[1+]	0.0008	Choline phosphate; Phosphorylcholine; Phosphocholine; O-Phosphocholine	Glycosphingolipid metabolism$Glycerophospholipid metabolism
269.0433	C05594	M+HCOOK[1+]	0.0011	3-Methoxy-4-hydroxyphenylethyleneglycol	Tyrosine metabolism
269.0983	C14556	M+H[1+]	0.0022	9-Hydroxybenzo[a]pyrene	Xenobiotics metabolism
269.0983	C14849	M+H[1+]	0.0022	Benzo[a]pyrene-9,10-oxide; Benzo[a]pyrene-9,10-epoxide	Xenobiotics metabolism
269.0983	C14850	M+H[1+]	0.0022	Benzo[a]pyrene-7,8-oxide; Benzo[a]pyrene-7,8-epoxide	Xenobiotics metabolism
269.0983	C14851	M+H[1+]	0.0022	Benzo[a]pyrene-4,5-oxide; Benzo[a]pyrene-4,5-epoxide	Xenobiotics metabolism
273.0514	C00669	M+Na[1+]	-0.0002	gamma-L-Glutamyl-L-cysteine; L-gamma-Glutamylcysteine; 5-L-Glutamyl-L-cysteine; gamma-Glutamylcysteine	Glutathione Metabolism$Aspartate and asparagine metabolism$Glutamate metabolism
273.1662	C00468	M(Cl37)+H[1+]	-0.0003	Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
273.1662	C00468	M(S34)+H[1+]	0.0011	Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
273.1837	C00951	M+H[1+]	-0.0012	Estradiol-17beta; beta-Estradiol; Estradiol	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
273.1838	C00951	M+H[1+]	-0.0011	Estradiol-17beta; beta-Estradiol; Estradiol	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
273.6046	C04847	M+2H[2+]	-0.0005	alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine	
274.0913	C00559	M+Na[1+]	0.0002	Deoxyadenosine; 2'-Deoxyadenosine	Purine metabolism
274.0913	C05198	M+Na[1+]	0.0002	5'-Deoxyadenosine	Urea cycle/amino group metabolism
274.0914	C00559	M+Na[1+]	0.0003	Deoxyadenosine; 2'-Deoxyadenosine	Purine metabolism
274.0914	C05198	M+Na[1+]	0.0003	5'-Deoxyadenosine	Urea cycle/amino group metabolism
275.0662	C05648	M+Na[1+]	0.0023	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine	Tryptophan metabolism
277.0609	C07501	M+K[1+]	0.0027	Felbamate	Drug metabolism - cytochrome P450
277.0609	C08249	M[1+]	0.002	Pyrimidine 5'-deoxynucleotide	
277.0784	C00328	M+HCOONa[1+]	-0.0011	L-Kynurenine; 3-Anthraniloyl-L-alanine	Tryptophan metabolism
277.0784	C05647	M+HCOONa[1+]	-0.0011	Formyl-5-hydroxykynurenamine	Tryptophan metabolism
277.0784	C16582	M+Na[1+]	-0.0012	2-Hydroxyfelbamate	Drug metabolism - cytochrome P450
277.0784	C16584	M+Na[1+]	-0.0012	p-Hydroxyfelbamate	Drug metabolism - cytochrome P450
277.0812	C00328	M+HCOONa[1+]	0.0017	L-Kynurenine; 3-Anthraniloyl-L-alanine	Tryptophan metabolism
277.0812	C05647	M+HCOONa[1+]	0.0017	Formyl-5-hydroxykynurenamine	Tryptophan metabolism
277.0812	C16582	M+Na[1+]	0.0016	2-Hydroxyfelbamate	Drug metabolism - cytochrome P450
277.0812	C16584	M+Na[1+]	0.0016	p-Hydroxyfelbamate	Drug metabolism - cytochrome P450
281.0256	C00257	M+HCOOK[1+]	-0.0013	D-Gluconic acid; D-Gluconate; D-gluco-Hexonic acid	Pentose phosphate pathway
281.0256	C00800	M+HCOOK[1+]	-0.0013	L-Gulonate; L-Gulonic acid; Gulonate; Gulonic acid	Ascorbate (Vitamin C) and Aldarate Metabolism$Pentose and Glucuronate Interconversions
281.0256	C16356	M+HCOOK[1+]	-0.0026	1,7-Dimethyluric acid	Caffeine metabolism
281.0256	C16360	M+HCOOK[1+]	-0.0026		Caffeine metabolism
281.0537	C00214	M+K[1+]	0.0006	Thymidine; Deoxythymidine	Pyrimidine metabolism
283.0172	C00085	M+Na[1+]	-0.0018	D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	Pentose phosphate pathway$Glycolysis and Gluconeogenesis$Aminosugars metabolism$Fructose and mannose metabolism$Hexose phosphorylation$Carbon fixation
283.0172	C00092	M+Na[1+]	-0.0018	D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester	Phosphatidylinositol phosphate metabolism$Glycolysis and Gluconeogenesis$Hexose phosphorylation$Pentose phosphate pathway
283.0172	C00103	M+Na[1+]	-0.0018	D-Glucose 1-phosphate; alpha-D-Glucose 1-phosphate; Cori ester; D-Glucose alpha-1-phosphate	Nucleotide Sugar Metabolism$Glycolysis and Gluconeogenesis$Galactose metabolism$Pyrimidine metabolism$Starch and Sucrose Metabolism
283.0172	C00275	M+Na[1+]	-0.0018	D-Mannose 6-phosphate	Aminosugars metabolism$Hexose phosphorylation$Fructose and mannose metabolism
283.0172	C00446	M+Na[1+]	-0.0018	alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate	Galactose metabolism
283.0172	C00636	M+Na[1+]	-0.0018	D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate	Fructose and mannose metabolism
283.0172	C00668	M+Na[1+]	-0.0018	alpha-D-Glucose 6-phosphate	Glycolysis and Gluconeogenesis
283.0172	C00672	M+HCOONa[1+]	-0.0017	2-Deoxy-D-ribose 1-phosphate; 2-Deoxy-alpha-D-ribose 1-phosphate	Pyrimidine metabolism$Purine metabolism
283.0172	C00673	M+HCOONa[1+]	-0.0017	2-Deoxy-D-ribose 5-phosphate	Pentose phosphate pathway
283.0172	C01094	M+Na[1+]	-0.0018	D-Fructose 1-phosphate	Fructose and mannose metabolism
283.0172	C01097	M+Na[1+]	-0.0018	D-Tagatose 6-phosphate	Galactose metabolism
283.0172	C01171	M+Na[1+]	-0.0018	alpha-D-Hexose 1-phosphate	
283.0172	C01172	M+Na[1+]	-0.0018	beta-D-Glucose 6-phosphate	Glycolysis and Gluconeogenesis$Pentose phosphate pathway
283.0172	C01177	M+Na[1+]	-0.0018	Inositol 1-phosphate; myo-Inositol 1-phosphate; 1D-myo-Inositol 1-phosphate; D-myo-Inositol 1-phosphate; 1D-myo-Inositol 1-monophosphate	Phosphatidylinositol phosphate metabolism$Glycerophospholipid metabolism$Sialic acid metabolism
283.0172	C02965	M+Na[1+]	-0.0018	D-Hexose 6-phosphate	Hexose phosphorylation
283.0172	C02976	M+Na[1+]	-0.0018	Fructose 1-phosphate	Fructose and mannose metabolism
283.0172	C03546	M+Na[1+]	-0.0018	myo-Inositol 4-phosphate; D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-monophosphate; Inositol 4-phosphate	Phosphatidylinositol phosphate metabolism$Sialic acid metabolism
283.0172	C03735	M+Na[1+]	-0.0018	alpha-D-Hexose 6-phosphate	
283.0172	C03862	M+Na[1+]	-0.0018	Dolichyl phosphate D-mannose; Dolichyl D-mannosyl phosphate	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis$Phosphatidylinositol phosphate metabolism$N-Glycan biosynthesis
283.0172	C04006	M+Na[1+]	-0.0018	1D-myo-Inositol 3-phosphate; D-myo-Inositol 3-phosphate; myo-Inositol 3-phosphate; Inositol 3-phosphate; 1D-myo-Inositol 3-monophosphate; D-myo-Inositol 3-monophosphate; myo-Inositol 3-monophosphate; Inositol 3-monophosphate; 1L-myo-Inositol 1-phosphate; L-myo-Inositol 1-phosphate	Phosphatidylinositol phosphate metabolism$Sialic acid metabolism
283.0172	C05345	M+Na[1+]	-0.0018	beta-D-Fructose 6-phosphate	Glycolysis and Gluconeogenesis$Pentose phosphate pathway$Fructose and mannose metabolism
283.0172	C16637	M+HCOONa[1+]	-0.0017	5-Deoxyribose-1-phosphate; 5-Deoxy-alpha-D-ribose-1-phosphate	
283.0172	CE3075	M+Na[1+]	-0.0018	sorbitol 3-phosphate	Fructose and mannose metabolism
284.0496	C01233	M+HCOONa[1+]	-0.001	sn-glycero-3-Phosphoethanolamine; Glycerophosphoethanolamine	Glycerophospholipid metabolism
285.0889	C14854	M+H[1+]	-0.0021	9-Hydroxybenzo[a]pyrene-4,5-oxide; 9-Hydroxybenzo[a]pyrene-4,5-epoxide	Xenobiotics metabolism
285.2962	CE5124	M(Cl37)+H[1+]	-0.0005	2(S)-pristanal	Phytanic acid peroxisomal oxidation
285.2962	CE5124	M(S34)+H[1+]	0.0009	2(S)-pristanal	Phytanic acid peroxisomal oxidation
285.2962	CE5127	M(Cl37)+H[1+]	-0.0005	2(R)-pristanal	Phytanic acid peroxisomal oxidation
285.2962	CE5127	M(S34)+H[1+]	0.0009	2(R)-pristanal	Phytanic acid peroxisomal oxidation
287.0726	C06948	M(S34)+H[1+]	-0.0021	Diazepam	
287.1455	C01516	M(C13)+H[1+]	-0.0017	Morphine	Drug metabolism - cytochrome P450
287.1455	C16576	M(C13)+H[1+]	-0.0017	Norcodeine; N-Desmethylcodeine	Drug metabolism - cytochrome P450
287.1455	CE5251	M(Cl37)+H[1+]	-0.0002	estrone-3,4-quinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5251	M(S34)+H[1+]	0.0012	estrone-3,4-quinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5252	M(Cl37)+H[1+]	-0.0002	estrone-2,3-quinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5252	M(S34)+H[1+]	0.0012	estrone-2,3-quinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5255	M(Cl37)+H[1+]	-0.0002	estrone-3,4-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5255	M(S34)+H[1+]	0.0012	estrone-3,4-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5256	M(Cl37)+H[1+]	-0.0002	estrone-2,3-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1455	CE5256	M(S34)+H[1+]	0.0012	estrone-2,3-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1456	C01516	M(C13)+H[1+]	-0.0016	Morphine	Drug metabolism - cytochrome P450
287.1456	C16576	M(C13)+H[1+]	-0.0016	Norcodeine; N-Desmethylcodeine	Drug metabolism - cytochrome P450
287.1456	CE5251	M(Cl37)+H[1+]	-0.0001	estrone-3,4-quinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5251	M(S34)+H[1+]	0.0013	estrone-3,4-quinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5252	M(Cl37)+H[1+]	-0.0001	estrone-2,3-quinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5252	M(S34)+H[1+]	0.0013	estrone-2,3-quinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5255	M(Cl37)+H[1+]	-0.0001	estrone-3,4-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5255	M(S34)+H[1+]	0.0013	estrone-3,4-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5256	M(Cl37)+H[1+]	-0.0001	estrone-2,3-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1456	CE5256	M(S34)+H[1+]	0.0013	estrone-2,3-semiquinone	Androgen and estrogen biosynthesis and metabolism
287.1822	C00750	M+HCOOK[1+]	-0.0021	Spermine; N,N'-Bis(3-aminopropyl)-1,4-butanediamine	Beta-Alanine metabolism$Urea cycle/amino group metabolism$Aspartate and asparagine metabolism
287.9785	C16193	M[1+]	0.0023	1,6-Naphthalenedisulfonic acid	
287.9785	C16194	M[1+]	0.0023	2,6-Naphthalenedisulfonic acid	
289.0779	C00643	M+HCOONa[1+]	-0.0016	5-Hydroxy-L-tryptophan	Tryptophan metabolism
289.099	C01239	M+HCOONa[1+]	-0.0016	N-Acetyl-beta-D-glucosaminylamine	Aspartate and asparagine metabolism
290.0989	CE2065	M+Na[1+]	0.0003	acetylcarnosine	Histidine metabolism
291.0628	C00542	M+HCOONa[1+]	0.0007	Cystathionine	Methionine and cysteine metabolism
291.0628	C02291	M+HCOONa[1+]	0.0007	L-Cystathionine	Methionine and cysteine metabolism
292.1409	C05118	M+H[1+]	0.0009	S-(2-Methylbutanoyl)-dihydrolipoamide	Valine, leucine and isoleucine degradation
292.1409	C05119	M+H[1+]	0.0009	S-(3-Methylbutanoyl)-dihydrolipoamide	Valine, leucine and isoleucine degradation
293.0771	C03227	M+HCOONa[1+]	0.0027	3-Hydroxy-L-kynurenine	Tryptophan metabolism
293.0771	C05651	M+HCOONa[1+]	0.0027	5-Hydroxykynurenine; 5-Hydroxy-L-kynurenine	Tryptophan metabolism
296.161	C05791	M+2H[2+]	-0.0015	D-Urobilinogen	Porphyrin metabolism
296.1611	C05791	M+2H[2+]	-0.0014	D-Urobilinogen	Porphyrin metabolism
299.1531	C05176	M[1+]	0.001	(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol	
299.1531	C06174	M[1+]	0.001	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol	Drug metabolism - cytochrome P450
300.0393	C05640	M[1+]	0.0011	Cinnavalininate	Tryptophan metabolism
300.0466	C08249	M+Na[1+]	-0.0016	Pyrimidine 5'-deoxynucleotide	
300.106	C01449	M+Na[1+]	-0.0008	Queuine; Base Q	Urea cycle/amino group metabolism
300.2883	C00319	M+H[1+]	-0.0014	Sphingosine; Sphingenine; Sphingoid; Sphing-4-enine	Glycosphingolipid metabolism$Glycerophospholipid metabolism
300.2883	C02934	M+H[1+]	-0.0014	3-Dehydrosphinganine; 3-Dehydro-D-sphinganine	Glycosphingolipid metabolism
301.1612	C05176	M(C13)+H[1+]	-0.0016	(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol	
301.1612	C06174	M(C13)+H[1+]	-0.0016	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol	Drug metabolism - cytochrome P450
301.1635	C05176	M(C13)+H[1+]	0.0007	(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol	
301.1635	C06174	M(C13)+H[1+]	0.0007	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol	Drug metabolism - cytochrome P450
301.2146	13-cis-retn	M(C13)+H[1+]	0.0028	13-cis-retinoate	Vitamin A (retinol) metabolism
301.2146	C00777	M+H[1+]	-0.0016	Retinoate; Retinoic acid; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	Vitamin A (retinol) metabolism
301.2146	C06426	M+Na[1+]	0.0007	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	Fatty acid activation$De novo fatty acid biosynthesis$Linoleate metabolism
301.2146	C06427	M+Na[1+]	0.0007	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	Fatty acid activation$Omega-3 fatty acid metabolism$De novo fatty acid biosynthesis$Arachidonic acid metabolism$Glycerophospholipid metabolism
